ID,gender,region,age,city,q1_rating,q1_reason,q2_rating,q2_reason,q2_reason-Comment,q3_rating,q3_reason,q4_1_rating,q5_1_rating,rating_outside_توفر المنتجات البترولية,rating_outside_المسافات بين المحطات,rating_outside_النظافة العامة لمرافق المحطة,rating_outside_نظافة وصيانة المسجد,rating_outside_نظافة دورات المياه,rating_outside_مظهر العاملين,rating_outside_تنوع العلامات التجارية (مطاعم ومقاهي),rating_outside_مستوى التموينات,rating_outside_خدمات السيارات (مغسلة - تغيير زيوت...),rating_inside_توفر المنتجات البترولية,rating_inside_المسافات بين المحطات,rating_inside_النظافة العامة لمرافق المحطة,rating_inside_توفر المصليات,rating_inside_توفر دورات المياه,rating_inside_مظهر العاملين,rating_inside_التموينات,rating_inside_خدمة تعبئة الماء والهواء المجانية,question1,HappendAt,InstanceId
20508,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","المجمعة","4",,"4",,,"1","عدم توفر الدفع بالبطاقات الائتمانية","2","4","3","1","2","4","1","4","1","3","1",,,,,,,,,,"5/1/2025, 6:44:45 PM",
20509,"ذكر","منطقة عسير","من 40 إلى 55 سنة","خميس مشيط","3","other","2","عدم توفر وقود 95",,"5",,"4","2",,,,,,,,,,"3","4","3","4","1","2","2","1","بعض المحطات ضيقة ومدخلها صعب والمواقف شبه معدومه ثاني شي يجب تدريب العمالة على احترام العميل ويجب ارتداء ملابس لائقه ونظيفة تحمل اسم الشركة بعض المحطات لاتوفر بنزين 95 بصفه مستمره دائم تسمع كلمة مافيه بعض المحطات قريبة جدأ من المحلات مثل البنشر والتموينات والمغسلة الخاصة بالسيارات المواقف محدوده جدأ وضياق وفي نفس الوقت خطيرة في حالة لاسمح الله نشوب حريق في المحطة ارجوا النظر في ماذكرت  وشكرأ ","5/1/2025, 6:49:05 PM",
20510,"ذكر","منطقة القصيم","أكثر من 60 سنة","البكيرية","2","التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات
المظهر العام لمحطات الوقود","1","عدم توفر وقود 95
عدم توفر ديزل",,"3","عدم توفر الدفع بالبطاقات الائتمانية","2","2","2","3","2","2","2","2","2","2","2","2","2","3","2","2","2","2","1","زيادة مساحات... المنظر العام إدخال الطابع الطابع السعودي على الواجهات... العناية الارضيات ","5/18/2025, 9:28:08 PM",
20511,"أنثى","منطقة مكة المكرمة","من 40 إلى 55 سنة","مكة المكرمة","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,"زيدة الاهتمام بخارج المدن","5/19/2025, 9:43:51 AM",
20512,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","القنفذة","4",,"4",,,"4",,"4","4",,,,,,,,,,,,,,,,,,"موفقين","5/1/2025, 5:31:27 PM",
20513,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الحريق","5",,"3","عدم توفر ديزل",,"5",,"2","5","3","5","3","4","2","4","2","4","3",,,,,,,,,,"5/1/2025, 6:05:15 PM",
20514,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","2","المظهر العام لمحطات الوقود","5",,,"5",,"1","3","5","5","2","1","1","4","1","2","2","5","5","2","1","1","3","3","4","منع تعبئة السيارات التي تعكس الطريق الاهتمام في نظافة الأرضيات تحسين دورات المياه والاهتمام بالمساجد المظهر الداخلي والخارجي يجب تنوع الخدمات (المرافق)المقدمة خاصة على الطرق السريعة يجب في عدم استجابة اصحاب المحطات ان يتم تسليمها لشركات عملاقة تقوم بتحسين المرافق الزام عمال المحطات بزي موحد يجب نعترف انها افضل من السابق لكن نتطلع الى نموذج يرتقي الى تسارع التطور التي تشهده المملكة","5/18/2025, 5:22:44 PM",
20515,"ذكر","منطقة جازان","من 30 إلى 39 سنة","بيش","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","5",,,"1","عدم توفر الدفع بالبطاقات الائتمانية","2","3","5","3","1","1","1","3","1","1","1","5","3","1","1","1","3","1","1",,"5/19/2025, 2:59:31 PM",
20516,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 6:53:03 PM",
20517,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","المدينة المنورة","5",,"4",,,"2","عدم توفر الدفع بالمحافظ الرقمية
عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,"يوجد مشكلة رفض تعبئة الوقود بي الجالون احيان تكون السيارة قاطعة بنزين وترفض المحطات رفض تام ","5/18/2025, 4:57:10 PM",
20518,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","4",,"3","عدم توفر وقود 95
other","عدم نظافة دورات المياه و المصلى لبعض المحطات","3","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","3","4","3","3","3","3","2","3","3","3","4",,,,,,,,,,"5/18/2025, 7:39:11 PM",
20519,"ذكر","منطقة الحدود الشمالية","من 56 إلى 60 سنة","رفحاء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:40:55 PM",
20520,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"4",,"5","5",,,,,,,,,,,,,,,,,,"الخدمة الذاتية في المحطات والتموينات ","5/18/2025, 9:22:06 PM",
20521,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","المزاحمية","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,"دوركم ملحوظ في مواكبة التطور وجهود تشكرون عليها فقط ما نحتاجه هو الرقابة المستمرة وخصوصاً التموينات وزيادة الأسعار الحاصل بها وخصوصاً المحطات خارج المدينة المقصد بالتموينات هي التي تكون داخل المحطات البترولية وليست الفردية ","5/18/2025, 5:41:23 PM",
20522,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","3","التفاوت في الخدمات المقدمة","4",,,"4",,"2","4","3","3","3","2","2","4","4","3","3",,,,,,,,,"اختيار عماله مدربة عمل اماكن خاصة بي العامل ","5/1/2025, 5:38:08 PM",
20523,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:48:43 PM",
20524,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","2","other","لا بأس بهآ","2","عدم توفر الدفع بالبطاقات الائتمانية","4","2",,,,,,,,,,"2","2","4","4","4","3","3","3","أولا نشكركم اهتمامكم وتلمسكم لاحتياجات المواطن والمقيم. وأفيدكم بأن المحطات في الجملة بدأت في تطور ملحوظ لكن بحاجة إلى مزيد من التطوير والمراقبة المستمرة.. موفقين.","5/18/2025, 6:13:03 PM",
20525,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:13:11 PM",
20526,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","رماح","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 11:21:33 PM",
20527,"ذكر","منطقة مكة المكرمة","من 30 إلى 39 سنة","جدة","5",,"4",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:54:31 PM",
20528,"ذكر","منطقة مكة المكرمة","من 30 إلى 39 سنة","القنفذة","4",,"3","عدم توفر وقود 95
عدم توفر ديزل",,"5",,"4","2",,,,,,,,,,"3","4","2","2","2","3","3","2","وجود مشرف على كل محطة، وجود جهاز تقييم في كل محطة","5/1/2025, 5:43:04 PM",
20529,"ذكر","منطقة القصيم","من 40 إلى 55 سنة","بريدة","4",,"4",,,"5",,"4","4",,,,,,,,,,,,,,,,,,,"5/1/2025, 9:01:34 PM",
20530,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","ضعف التقدم في تطوير المحطات
المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة","3","عدم توفر وقود 95",,"3","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","2","4","2","3","2","1","1","2","2","2","1",,,,,,,,,"التركيز والمتابعة بتطبيق الأجراءات على ارض الوقع و محاسبة المتخلف عن ذلك و توفير ارقام للتواصل والإبلاغ عن الغير ملتزمين بالأنظمة والقوانين للرفع من حودة وخدمة المستهلك.","5/1/2025, 8:05:56 PM",
20531,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"6/11/2025, 10:27:58 AM",
20532,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","4",,"3","عدم توفر وقود 95",,"4",,"4","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:49:27 PM",
20533,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","3","ضعف التقدم في تطوير المحطات","4",,,"1","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","1","3","4","5","2","3","2","3","4","4","4","5","5","2","2","2","4","4","4",,"5/1/2025, 9:46:32 PM",
20534,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:45:17 PM",
20535,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 6:30:41 PM",
20536,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 7:39:51 PM",
20537,"ذكر","منطقة مكة المكرمة","من 56 إلى 60 سنة","جدة","4",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,"بعض محطات الرقود خارج المدن تحتاج رقابة صارمة","5/1/2025, 6:50:30 PM",
20538,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","4",,"5",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","3","4","5","4","2","4","1","4","1","4","2",,,,,,,,,,"5/2/2025, 2:17:54 PM",
20539,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الدمام","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"اشكركم فعلا لقد انتقلت محطات الوقود بفضل الله تعالى ثم القياده الحكيمه لمستويات لم أشهدها سابقا شكرا من القلب جهودكم جباره . مع الشكر الجزيل","5/18/2025, 5:08:45 PM",
20540,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","1","ضعف التقدم في تطوير المحطات
other","3","عدم توفر وقود 91
عدم توفر ديزل",,"5",,"1","1","4","5","5","1","1","5","5","2","5","5","5","2","1","1","5","2","5","ادريس","5/1/2025, 5:43:51 PM",
20541,"ذكر","منطقة جازان","من 40 إلى 55 سنة","جازان","4",,"5",,,"5",,"3","4","4","4","4","4","3","3","4","5","4",,,,,,,,,,"5/18/2025, 7:44:38 PM",
20542,"ذكر","منطقة الرياض","من 56 إلى 60 سنة","الرياض","3","التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","5",,,"5",,"3","4","5","3","2","2","1","3","3","3","2",,,,,,,,,"ياليت الاشتراطات لمحطات الوقود داخل المدن تختلف عن خارج المدن وايضاً الطرق الطويلة يكون لها تنظيم مستقل لدي افكار كثيرة لا يتسع المجال لذكرها ، مهندس غسان جابر ","5/24/2025, 2:44:03 PM",
20543,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","ضعف التقدم في تطوير المحطات","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","2","4","3","4","3","3","3","4","2","2","3",,,,,,,,,,"5/1/2025, 7:23:20 PM",
20544,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","4",,"3","عدم توفر ديزل",,"5",,"5","3",,,,,,,,,,"4","3","4","3","3","4","2","1",,"6/24/2025, 7:21:36 PM",
20545,"ذكر","منطقة الرياض","من 56 إلى 60 سنة","الرياض","3","other","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","3","4","3","3","3","4","3","3","3","4","3",,,,,,,,,"الزيارات الفجائية المتكرره للمواقع للتأكد من تطبيق الاشتراطات بدون مجاملة ","5/18/2025, 10:31:11 PM",
20546,"ذكر","منطقة نجران","من 30 إلى 39 سنة","نجران","5",,"5",,,"1","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","1","5","1","1","1","1","1","1","1","1","1",,,,,,,,,,"5/2/2025, 1:55:02 AM",
20547,"ذكر","منطقة القصيم","من 40 إلى 55 سنة","البكيرية","5",,"5",,,"5",,"5","4",,,,,,,,,,,,,,,,,,"شكرا لكم","5/2/2025, 9:23:37 PM",
20548,"ذكر","المنطقة الشرقية","من 40 إلى 55 سنة","الأحساء","4",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/27/2025, 6:13:18 AM",
20549,"أنثى","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","2","ضعف التقدم في تطوير المحطات
التفاوت في الخدمات المقدمة","5",,,"5",,"1","5","5","5","3","3","1","4","3","2","2",,,,,,,,,,"5/1/2025, 6:04:41 PM",
20550,"أنثى","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"لا","6/16/2025, 10:19:58 AM",
20551,"ذكر","منطقة القصيم","من 40 إلى 55 سنة","بريدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"زيادة عدد العماله في بعض المحطات","5/18/2025, 5:45:26 PM",
20552,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","4",,"5",,,"4",,"2","4","5","1","4","4","4","4","2","3","4",,,,,,,,,"زيادة عدد المخطات في طرق السفر . توفير مضخات طويلة تصل الى الجهة المقابلة من السيارة حتى لايكون تكدس للسيارت في مسار واحد ","5/1/2025, 7:02:00 PM",
20553,"ذكر","منطقة تبوك","من 30 إلى 39 سنة","تبوك","2","التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","2","عدم توفر وقود 95
عدم توفر ديزل",,"5",,"1","1","3","2","1","1","1","2","1","3","3","3","3","1","1","1","3","3","1","زياده الزيارات التفتيشية وفرض غرامات صارمه لنظافه وموقع المنشأة يحدد كم وكيفيه ","5/18/2025, 4:41:42 PM",
20554,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","المظهر العام لمحطات الوقود
ضعف التقدم في تطوير المحطات","4",,,"4",,"1","4","4","4","1","4","3","1","1","2","1",,,,,,,,,,"6/10/2025, 12:15:25 PM",
20555,"ذكر","منطقة الجوف","من 30 إلى 39 سنة","القريات","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:57:47 PM",
20556,"ذكر","منطقة تبوك","من 30 إلى 39 سنة","تبوك","2","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","4",,,"4",,"4","2",,,,,,,,,,"4","3","2","2","1","2","3","1",,"5/1/2025, 6:38:04 PM",
20557,"ذكر","المنطقة الشرقية","من 30 إلى 39 سنة","الأحساء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/11/2025, 11:44:51 PM",
